,location_code,fiscal_year,budget_category,amountNum
241,K014,2020,Paraprofessionals,1025422
242,K014,2020,Teacher,4354741
243,K014,2021,Leadership,442112
244,K014,2021,Paraprofessionals,1112557
245,K014,2021,Teacher,4608889
246,K014,2022,Leadership,456187
247,K014,2022,Paraprofessionals,1048447
248,K014,2022,Teacher,4808373
249,K014,2023,Leadership,459947
250,K014,2023,Paraprofessionals,979352
251,K014,2023,Teacher,4893493
252,K015,2018,Leadership,264306
253,K015,2018,Paraprofessionals,1009198
254,K015,2018,Teacher,3592364
255,K015,2019,Leadership,284935
256,K015,2019,Paraprofessionals,1232705
257,K015,2019,Teacher,3872906
258,K015,2020,Leadership,290480
259,K015,2020,Paraprofessionals,1403992
260,K015,2020,Teacher,4115492
261,K015,2021,Leadership,75499
262,K015,2021,Paraprofessionals,1495507
263,K015,2021,Teacher,4278973
264,K015,2022,Leadership,159415
265,K015,2022,Paraprofessionals,1729304
266,K015,2022,Teacher,5329399
267,K015,2023,Leadership,287680
268,K015,2023,Paraprofessionals,1817071
269,K015,2023,Teacher,4758219
270,K016,2018,Leadership,267159
271,K016,2018,Paraprofessionals,592774
272,K016,2018,Teacher,1665177
273,K016,2019,Leadership,286907
274,K016,2019,Paraprofessionals,693641
275,K016,2019,Teacher,1589877
276,K016,2020,Leadership,290129
277,K016,2020,Paraprofessionals,689136
278,K016,2020,Teacher,1673697
279,K016,2021,Leadership,177444
280,K016,2021,Paraprofessionals,505358
281,K016,2021,Teacher,1623631
282,K016,2022,Leadership,265928
283,K016,2022,Paraprofessionals,513472
284,K016,2022,Teacher,1524336
285,K016,2023,Leadership,291927
286,K016,2023,Paraprofessionals,540817
287,K016,2023,Teacher,1536012
288,K017,2018,Leadership,158568
289,K017,2018,Paraprofessionals,430498
290,K017,2018,Teacher,2789558
291,K017,2019,Leadership,167526
292,K017,2019,Paraprofessionals,471049
293,K017,2019,Teacher,2627040
294,K017,2020,Leadership,169839
295,K017,2020,Paraprofessionals,507841
296,K017,2020,Teacher,2756736
297,K017,2021,Leadership,177307
298,K017,2021,Paraprofessionals,532284
299,K017,2021,Teacher,2818557
300,K017,2022,Leadership,186273
301,K017,2022,Paraprofessionals,510251
302,K017,2022,Teacher,2924792
303,K017,2023,Leadership,187530
304,K017,2023,Paraprofessionals,508801
305,K017,2023,Teacher,2205576
306,K018,2018,Leadership,142895
307,K018,2018,Paraprofessionals,361196
308,K018,2018,Teacher,1585946
309,K018,2019,Leadership,152988
310,K018,2019,Paraprofessionals,366677
311,K018,2019,Teacher,1432595
312,K018,2020,Leadership,155101
313,K018,2020,Paraprofessionals,367272
314,K018,2020,Teacher,1569020
315,K018,2021,Leadership,89496
316,K018,2021,Paraprofessionals,365416
317,K018,2021,Teacher,1802857
318,K018,2022,Leadership,298946
319,K018,2022,Paraprofessionals,414553
320,K018,2022,Teacher,1849790
321,K018,2023,Leadership,309588
322,K018,2023,Paraprofessionals,438875
323,K018,2023,Teacher,1753360
324,K020,2018,Leadership,254497
325,K020,2018,Paraprofessionals,356109
326,K020,2018,Teacher,2534968
327,K020,2019,Leadership,273060
328,K020,2019,Paraprofessionals,396761
329,K020,2019,Teacher,2812925
330,K020,2020,Leadership,282227
331,K020,2020,Paraprofessionals,535646
332,K020,2020,Teacher,3378189
333,K020,2021,Leadership,303437
334,K020,2021,Paraprofessionals,593135
335,K020,2021,Teacher,3343111
336,K020,2022,Leadership,315938
337,K020,2022,Paraprofessionals,548093
338,K020,2022,Teacher,3973965
339,K020,2023,Leadership,321792
340,K020,2023,Paraprofessionals,634469
341,K020,2023,Teacher,3869386
342,K021,2018,Leadership,305400
343,K021,2018,Paraprofessionals,592363
344,K021,2018,Teacher,4129449
345,K021,2019,Leadership,300095
346,K021,2019,Paraprofessionals,657271
347,K021,2019,Teacher,4356445
348,K021,2020,Leadership,310608
349,K021,2020,Paraprofessionals,713471
350,K021,2020,Teacher,4461557
351,K021,2021,Leadership,324264
352,K021,2021,Paraprofessionals,613856
353,K021,2021,Teacher,3929910
354,K021,2022,Leadership,191403
355,K021,2022,Paraprofessionals,782052
356,K021,2022,Teacher,4284027
357,K021,2023,Leadership,388907
358,K021,2023,Paraprofessionals,721017
359,K021,2023,Teacher,4314467
360,K023,2018,Leadership,264272
361,K023,2018,Paraprofessionals,602440
362,K023,2018,Teacher,2150756
363,K023,2019,Leadership,282727
364,K023,2019,Paraprofessionals,634054
365,K023,2019,Teacher,2180499
366,K023,2020,Leadership,273618
367,K023,2020,Paraprofessionals,743668
368,K023,2020,Teacher,2312547
369,K023,2021,Leadership,285915
370,K023,2021,Paraprofessionals,700459
371,K023,2021,Teacher,2326371
372,K023,2022,Leadership,297985
373,K023,2022,Paraprofessionals,614116
374,K023,2022,Teacher,2809765
375,K023,2023,Leadership,305920
376,K023,2023,Paraprofessionals,687135
377,K023,2023,Teacher,2273262
378,K024,2018,Leadership,396160
379,K024,2018,Paraprofessionals,692160
380,K024,2018,Teacher,4445432
381,K024,2019,Leadership,399120
382,K024,2019,Paraprofessionals,719678
383,K024,2019,Teacher,4711427
384,K024,2020,Leadership,313740
385,K024,2020,Paraprofessionals,676500
386,K024,2020,Teacher,4633001
387,K024,2021,Leadership,406356
388,K024,2021,Paraprofessionals,712984
389,K024,2021,Teacher,5035236
390,K024,2022,Leadership,388088
391,K024,2022,Paraprofessionals,752026
392,K024,2022,Teacher,5138958
393,K024,2023,Leadership,423665
394,K024,2023,Paraprofessionals,815429
395,K024,2023,Teacher,5298407
396,K025,2018,Leadership,295861
397,K025,2018,Paraprofessionals,210171
398,K025,2018,Teacher,1557165
399,K025,2019,Leadership,312581
400,K025,2019,Paraprofessionals,190386
401,K025,2019,Teacher,1216891
402,K025,2020,Leadership,321131
403,K025,2020,Paraprofessionals,227056
404,K025,2020,Teacher,1133120
405,K025,2021,Leadership,319225
406,K025,2021,Paraprofessionals,242387
407,K025,2021,Teacher,1181498
408,K025,2022,Leadership,181973
409,K025,2022,Paraprofessionals,148599
410,K025,2022,Teacher,1259901
411,K025,2023,Leadership,187530
412,K025,2023,Paraprofessionals,160223
413,K025,2023,Teacher,1126439
414,K026,2018,Leadership,284477
415,K026,2018,Paraprofessionals,215974
416,K026,2018,Teacher,1949727
417,K026,2019,Leadership,287315
418,K026,2019,Paraprofessionals,279877
419,K026,2019,Teacher,2490042
420,K026,2020,Leadership,293619
421,K026,2020,Paraprofessionals,322759
422,K026,2020,Teacher,2761360
423,K026,2021,Leadership,320068
424,K026,2021,Paraprofessionals,339962
425,K026,2021,Teacher,2928793
426,K026,2022,Leadership,342870
427,K026,2022,Paraprofessionals,274955
428,K026,2022,Teacher,2536424
429,K026,2023,Leadership,313346
430,K026,2023,Paraprofessionals,235700
431,K026,2023,Teacher,2583708
432,K029,2018,Leadership,375257
433,K029,2018,Paraprofessionals,455956
434,K029,2018,Teacher,4422579
435,K029,2019,Leadership,401218
436,K029,2019,Paraprofessionals,624245
437,K029,2019,Teacher,4690993
438,K029,2020,Leadership,412116
439,K029,2020,Paraprofessionals,617011
440,K029,2020,Teacher,4505671
441,K029,2021,Leadership,430629
442,K029,2021,Paraprofessionals,631638
443,K029,2021,Teacher,4653114
444,K029,2022,Leadership,446748
445,K029,2022,Paraprofessionals,545900
446,K029,2022,Teacher,5026128
447,K029,2023,Leadership,462688
448,K029,2023,Paraprofessionals,464641
449,K029,2023,Teacher,4774819
450,K030,2018,Leadership,494584
451,K030,2018,Paraprofessionals,350378
452,K030,2018,Teacher,4964542
453,K030,2019,Leadership,520806
454,K030,2019,Paraprofessionals,643937
455,K030,2019,Teacher,5859472
456,K030,2020,Leadership,533343
457,K030,2020,Paraprofessionals,755651
458,K030,2020,Teacher,5973173
459,K030,2021,Leadership,647288
460,K030,2021,Paraprofessionals,832903
461,K030,2021,Teacher,6093451
462,K030,2022,Leadership,685906
463,K030,2022,Paraprofessionals,767287
464,K030,2022,Teacher,6251063
465,K030,2023,Leadership,738555
466,K030,2023,Paraprofessionals,742725
467,K030,2023,Teacher,6515632
468,K031,2018,Leadership,416990
469,K031,2018,Paraprofessionals,599475
470,K031,2018,Teacher,3681202
471,K031,2019,Leadership,334650
472,K031,2019,Paraprofessionals,558547
473,K031,2019,Teacher,3760844
474,K031,2020,Leadership,327900
475,K031,2020,Paraprofessionals,474414
476,K031,2020,Teacher,4011597
477,K031,2021,Leadership,331617
478,K031,2021,Paraprofessionals,558158
479,K031,2021,Teacher,4293535
480,K031,2022,Leadership,353957
481,K031,2022,Paraprofessionals,387833
482,K031,2022,Teacher,4482756
483,K031,2023,Leadership,365987
484,K031,2023,Paraprofessionals,514619
485,K031,2023,Teacher,3820007
486,K032,2018,Leadership,257006
487,K032,2018,Paraprofessionals,699211
488,K032,2018,Teacher,4715117
489,K032,2019,Leadership,273049
490,K032,2019,Paraprofessionals,750204
491,K032,2019,Teacher,4771115
492,K032,2020,Leadership,155089
493,K032,2020,Paraprofessionals,839980
494,K032,2020,Teacher,4848774
495,K032,2021,Leadership,166528
496,K032,2021,Paraprofessionals,922562
497,K032,2021,Teacher,5375999
498,K032,2022,Leadership,182053
499,K032,2022,Paraprofessionals,985563
500,K032,2022,Teacher,5831386
501,K032,2023,Leadership,311938
502,K032,2023,Paraprofessionals,884201
503,K032,2023,Teacher,5853996
504,K034,2018,Leadership,148950
505,K034,2018,Paraprofessionals,301273
506,K034,2018,Teacher,3069205
507,K034,2019,Leadership,279457
508,K034,2019,Paraprofessionals,379566
509,K034,2019,Teacher,2796622
510,K034,2020,Leadership,286264
511,K034,2020,Paraprofessionals,420109
512,K034,2020,Teacher,3101463
513,K034,2021,Leadership,112184
514,K034,2021,Paraprofessionals,397429
515,K034,2021,Teacher,2863658
516,K034,2022,Leadership,164511
517,K034,2022,Paraprofessionals,428145
518,K034,2022,Teacher,3254523
519,K034,2023,Leadership,242888
520,K034,2023,Paraprofessionals,386767
521,K034,2023,Teacher,3194047
522,K035,2018,Leadership,298435
523,K035,2018,Paraprofessionals,206359
524,K035,2018,Teacher,1373964
525,K035,2019,Leadership,316037
526,K035,2019,Paraprofessionals,189275
527,K035,2019,Teacher,1511623
528,K035,2020,Leadership,315035
529,K035,2020,Paraprofessionals,168391
530,K035,2020,Teacher,1415535
531,K035,2021,Leadership,316997
532,K035,2021,Paraprofessionals,178189
533,K035,2021,Teacher,1538203
534,K035,2022,Leadership,333811
535,K035,2022,Paraprofessionals,182081
536,K035,2022,Teacher,1655516
537,K035,2023,Leadership,343367
538,K035,2023,Paraprofessionals,133407
539,K035,2023,Teacher,1610459
540,K036,2018,Leadership,600362
541,K036,2018,Paraprofessionals,3930350
542,K036,2018,Teacher,1904235
543,K036,2019,Leadership,671396
544,K036,2019,Paraprofessionals,5083438
545,K036,2019,Teacher,2548926
546,K036,2020,Leadership,749972
547,K036,2020,Paraprofessionals,4966113
548,K036,2020,Teacher,2697750
549,K036,2021,Leadership,811078
550,K036,2021,Paraprofessionals,5227508
551,K036,2021,Teacher,2615074
552,K036,2022,Leadership,784234
553,K036,2022,Paraprofessionals,4919059
554,K036,2022,Teacher,2906593
555,K036,2023,Leadership,846723
556,K036,2023,Paraprofessionals,5397475
557,K036,2023,Teacher,3028488
558,K038,2018,Leadership,232681
559,K038,2018,Paraprofessionals,803063
560,K038,2018,Teacher,3005685
561,K038,2019,Leadership,270519
562,K038,2019,Paraprofessionals,685002
563,K038,2019,Teacher,3362055
564,K038,2020,Leadership,279318
565,K038,2020,Paraprofessionals,694750
566,K038,2020,Teacher,3307917
567,K038,2021,Leadership,292204
568,K038,2021,Paraprofessionals,543448
569,K038,2021,Teacher,3341164
570,K038,2022,Leadership,304922
571,K038,2022,Paraprofessionals,455974
572,K038,2022,Teacher,3813261
573,K038,2023,Leadership,328221
574,K038,2023,Paraprofessionals,449164
575,K038,2023,Teacher,3657638
576,K039,2018,Leadership,268234
577,K039,2018,Paraprofessionals,95134
578,K039,2018,Teacher,2267158
579,K039,2019,Leadership,287598
580,K039,2019,Paraprofessionals,99603
581,K039,2019,Teacher,2148733
582,K039,2020,Leadership,136841
583,K039,2020,Paraprofessionals,84776
584,K039,2020,Teacher,1909519
585,K039,2021,Leadership,280859
586,K039,2021,Paraprofessionals,47681
587,K039,2021,Teacher,2232479
588,K039,2022,Leadership,295877
589,K039,2022,Paraprofessionals,87008
590,K039,2022,Teacher,2465744
591,K039,2023,Leadership,299056
592,K039,2023,Paraprofessionals,265420
593,K039,2023,Teacher,2166059
594,K040,2018,Leadership,262751
595,K040,2018,Paraprofessionals,517362
596,K040,2018,Teacher,2132719
597,K040,2019,Leadership,285701
598,K040,2019,Paraprofessionals,544298
599,K040,2019,Teacher,2750969
600,K040,2020,Leadership,288386
601,K040,2020,Paraprofessionals,481492
602,K040,2020,Teacher,2965155
603,K040,2021,Leadership,308035
604,K040,2021,Paraprofessionals,755369
605,K040,2021,Teacher,3749513
606,K040,2022,Leadership,274653
607,K040,2022,Paraprofessionals,639812
608,K040,2022,Teacher,4210168
609,K040,2023,Leadership,259106
610,K040,2023,Paraprofessionals,704480
611,K040,2023,Teacher,4106962
612,K041,2018,Leadership,368099
613,K041,2018,Paraprofessionals,270239
614,K041,2018,Teacher,3266047
615,K041,2019,Leadership,408125
616,K041,2019,Paraprofessionals,163117
617,K041,2019,Teacher,3152174
618,K041,2020,Leadership,412547
619,K041,2020,Paraprofessionals,169554
620,K041,2020,Teacher,2777747
621,K041,2021,Leadership,432438
622,K041,2021,Paraprofessionals,100131
623,K041,2021,Teacher,2796805
624,K041,2022,Leadership,342435
625,K041,2022,Paraprofessionals,91387
626,K041,2022,Teacher,2352419
627,K041,2023,Leadership,296371
628,K041,2023,Paraprofessionals,134895
629,K041,2023,Teacher,1602124
630,K044,2018,Leadership,267262
631,K044,2018,Paraprofessionals,235801
632,K044,2018,Teacher,1601153
633,K044,2019,Leadership,289079
634,K044,2019,Paraprofessionals,308728
635,K044,2019,Teacher,1247305
636,K044,2020,Leadership,293923
637,K044,2020,Paraprofessionals,272543
638,K044,2020,Teacher,1284682
639,K044,2021,Leadership,314805
640,K044,2021,Paraprofessionals,146755
641,K044,2021,Teacher,1171319
642,K044,2022,Leadership,327653
643,K044,2022,Paraprofessionals,269730
644,K044,2022,Teacher,1698944
645,K044,2023,Leadership,276226
646,K044,2023,Paraprofessionals,357306
647,K044,2023,Teacher,1587778
648,K045,2018,Leadership,519252
649,K045,2018,Paraprofessionals,702738
650,K045,2018,Teacher,3937280
651,K045,2019,Leadership,357545
652,K045,2019,Paraprofessionals,718377
653,K045,2019,Teacher,4241148
654,K045,2020,Leadership,340584
655,K045,2020,Paraprofessionals,705054
656,K045,2020,Teacher,4215871
657,K045,2021,Leadership,417214
658,K045,2021,Paraprofessionals,762422
659,K045,2021,Teacher,4467583
660,K045,2022,Leadership,449216
661,K045,2022,Paraprofessionals,764279
662,K045,2022,Teacher,4158150
663,K045,2023,Leadership,460159
664,K045,2023,Paraprofessionals,715454
665,K045,2023,Teacher,4305107
666,K046,2018,Leadership,168218
667,K046,2018,Paraprofessionals,241347
668,K046,2018,Teacher,2122294
669,K046,2019,Leadership,129836
670,K046,2019,Paraprofessionals,324072
671,K046,2019,Teacher,2109961
672,K046,2020,Leadership,154279
673,K046,2020,Paraprofessionals,434573
674,K046,2020,Teacher,2207464
675,K046,2021,Leadership,250347
676,K046,2021,Paraprofessionals,495854
677,K046,2021,Teacher,2139362
678,K046,2022,Leadership,295775
679,K046,2022,Paraprofessionals,445032
680,K046,2022,Teacher,2607551
681,K046,2023,Leadership,136977
682,K046,2023,Paraprofessionals,447039
683,K046,2023,Teacher,2576202
684,K048,2018,Leadership,385476
685,K048,2018,Paraprofessionals,469944
686,K048,2018,Teacher,3567804
687,K048,2019,Leadership,411688
688,K048,2019,Paraprofessionals,513342
689,K048,2019,Teacher,3397256
690,K048,2020,Leadership,415158
691,K048,2020,Paraprofessionals,493974
692,K048,2020,Teacher,3590504
693,K048,2021,Leadership,336505
694,K048,2021,Paraprofessionals,577253
695,K048,2021,Teacher,3830429
696,K048,2022,Leadership,423802
697,K048,2022,Paraprofessionals,469626
698,K048,2022,Teacher,4206934
699,K048,2023,Leadership,437421
700,K048,2023,Paraprofessionals,508972
701,K048,2023,Teacher,3651973
702,K050,2018,Leadership,253392
703,K050,2018,Paraprofessionals,321742
704,K050,2018,Teacher,2289954
705,K050,2019,Leadership,269102
706,K050,2019,Paraprofessionals,319902
707,K050,2019,Teacher,2543251
708,K050,2020,Leadership,275730
709,K050,2020,Paraprofessionals,329075
710,K050,2020,Teacher,2460567
711,K050,2021,Leadership,299428
712,K050,2021,Paraprofessionals,347417
713,K050,2021,Teacher,2446595
714,K050,2022,Leadership,453362
715,K050,2022,Paraprofessionals,280756
716,K050,2022,Teacher,2806686
717,K050,2023,Leadership,438841
718,K050,2023,Paraprofessionals,387105
719,K050,2023,Teacher,2836244
720,K051,2018,Leadership,523127
721,K051,2018,Paraprofessionals,442709
722,K051,2018,Teacher,5447218
723,K051,2019,Leadership,565712
724,K051,2019,Paraprofessionals,369907
725,K051,2019,Teacher,6014503
726,K051,2020,Leadership,624565
727,K051,2020,Paraprofessionals,360732
728,K051,2020,Teacher,6357036
729,K051,2021,Leadership,553045
730,K051,2021,Paraprofessionals,341731
731,K051,2021,Teacher,6429944
732,K051,2022,Leadership,668895
733,K051,2022,Paraprofessionals,329677
734,K051,2022,Teacher,7321928
735,K051,2023,Leadership,502723
736,K051,2023,Paraprofessionals,337554
737,K051,2023,Teacher,7219717
738,K052,2018,Leadership,341526
739,K052,2018,Paraprofessionals,1178338
740,K052,2018,Teacher,5083190
741,K052,2019,Leadership,398086
742,K052,2019,Paraprofessionals,1165567
743,K052,2019,Teacher,5170556
744,K052,2020,Leadership,293869
745,K052,2020,Paraprofessionals,1231187
746,K052,2020,Teacher,5332369
747,K052,2021,Leadership,429745
748,K052,2021,Paraprofessionals,1306628
749,K052,2021,Teacher,5538579
750,K052,2022,Leadership,408941
751,K052,2022,Paraprofessionals,1212814
752,K052,2022,Teacher,5713741
753,K052,2023,Leadership,429364
754,K052,2023,Paraprofessionals,1035242
755,K052,2023,Teacher,5496186
756,K053,2018,Leadership,714113
757,K053,2018,Paraprofessionals,5018277
758,K053,2018,Teacher,1020372
759,K053,2019,Leadership,736218
760,K053,2019,Paraprofessionals,5331834
761,K053,2019,Teacher,1054728
762,K053,2020,Leadership,753460
763,K053,2020,Paraprofessionals,5266004
764,K053,2020,Teacher,1113352
765,K053,2021,Leadership,875736
766,K053,2021,Paraprofessionals,5107542
767,K053,2021,Teacher,767748
768,K053,2022,Leadership,995839
769,K053,2022,Paraprofessionals,4112655
770,K053,2022,Teacher,761496
771,K053,2023,Leadership,995998
772,K053,2023,Paraprofessionals,4261772
773,K053,2023,Teacher,942450
774,K054,2018,Leadership,263858
775,K054,2018,Paraprofessionals,223872
776,K054,2018,Teacher,2133921
777,K054,2019,Leadership,271057
778,K054,2019,Paraprofessionals,375725
779,K054,2019,Teacher,2318610
780,K054,2020,Leadership,193723
781,K054,2020,Paraprofessionals,336931
782,K054,2020,Teacher,2227709
783,K054,2021,Leadership,287153
784,K054,2021,Paraprofessionals,472679
785,K054,2021,Teacher,2361245
786,K054,2022,Leadership,322010
787,K054,2022,Paraprofessionals,561431
788,K054,2022,Teacher,1921550
789,K054,2023,Leadership,305621
790,K054,2023,Paraprofessionals,550850
791,K054,2023,Teacher,2197981
792,K056,2018,Leadership,138073
793,K056,2018,Paraprofessionals,329822
794,K056,2018,Teacher,1660933
795,K056,2019,Leadership,146229
796,K056,2019,Paraprofessionals,322295
797,K056,2019,Teacher,2054946
798,K056,2020,Leadership,148630
799,K056,2020,Paraprofessionals,351870
800,K056,2020,Teacher,2396159
801,K056,2021,Leadership,159785
802,K056,2021,Paraprofessionals,398415
803,K056,2021,Teacher,2332703
804,K056,2022,Leadership,168320
805,K056,2022,Paraprofessionals,399177
806,K056,2022,Teacher,2339411
807,K056,2023,Leadership,171658
808,K056,2023,Paraprofessionals,366885
809,K056,2023,Teacher,2269879
810,K057,2018,Leadership,251524
811,K057,2018,Paraprofessionals,360045
812,K057,2018,Teacher,1647662
813,K057,2019,Leadership,269496
814,K057,2019,Paraprofessionals,168688
815,K057,2019,Teacher,1224183
816,K057,2020,Leadership,154008
817,K057,2020,Paraprofessionals,203557
818,K057,2020,Teacher,1029850
819,K057,2021,Leadership,161908
820,K057,2021,Paraprofessionals,60935
821,K057,2021,Teacher,1254069
822,K057,2022,Leadership,24301
823,K057,2022,Paraprofessionals,160390
824,K057,2022,Teacher,1027018
825,K057,2023,Leadership,131459
826,K057,2023,Paraprofessionals,231650
827,K057,2023,Teacher,1083519
828,K058,2018,Leadership,252185
829,K058,2018,Paraprofessionals,772999
830,K058,2018,Teacher,5048122
831,K058,2019,Leadership,312889
832,K058,2019,Paraprofessionals,816909
833,K058,2019,Teacher,5164412
834,K058,2020,Leadership,394409
835,K058,2020,Paraprofessionals,847246
836,K058,2020,Teacher,5577699
837,K058,2021,Leadership,414200
838,K058,2021,Paraprofessionals,929024
839,K058,2021,Teacher,5512915
840,K058,2022,Leadership,431990
841,K058,2022,Paraprofessionals,851634
842,K058,2022,Teacher,5545221
843,K058,2023,Leadership,455424
844,K058,2023,Paraprofessionals,733543
845,K058,2023,Teacher,5041132
846,K059,2018,Leadership,258061
847,K059,2018,Paraprofessionals,299841
848,K059,2018,Teacher,2139011
849,K059,2019,Leadership,277100
850,K059,2019,Paraprofessionals,270657
851,K059,2019,Teacher,2468379
852,K059,2020,Leadership,284374
853,K059,2020,Paraprofessionals,315205
854,K059,2020,Teacher,2513306
855,K059,2021,Leadership,309860
856,K059,2021,Paraprofessionals,305343
857,K059,2021,Teacher,2600509
858,K059,2022,Leadership,316588
859,K059,2022,Paraprofessionals,276140
860,K059,2022,Teacher,3008643
861,K059,2023,Leadership,319143
862,K059,2023,Paraprofessionals,277149
863,K059,2023,Teacher,2778062
864,K061,2018,Leadership,608026
865,K061,2018,Paraprofessionals,556945
866,K061,2018,Teacher,4498658
867,K061,2019,Leadership,530123
868,K061,2019,Paraprofessionals,556653
869,K061,2019,Teacher,3755939
870,K061,2020,Leadership,541643
871,K061,2020,Paraprofessionals,520165
872,K061,2020,Teacher,3976415
873,K061,2021,Leadership,566486
874,K061,2021,Paraprofessionals,537005
875,K061,2021,Teacher,3364057
876,K061,2022,Leadership,635557
877,K061,2022,Paraprofessionals,423070
878,K061,2022,Teacher,3223631
879,K061,2023,Leadership,349738
880,K061,2023,Paraprofessionals,370423
881,K061,2023,Teacher,3220197
882,K062,2018,Leadership,664592
883,K062,2018,Paraprofessionals,922087
884,K062,2018,Teacher,7150145
885,K062,2019,Leadership,561103
886,K062,2019,Paraprofessionals,782813
887,K062,2019,Teacher,7060209
888,K062,2020,Leadership,650035
889,K062,2020,Paraprofessionals,795649
890,K062,2020,Teacher,7674624
891,K062,2021,Leadership,687430
892,K062,2021,Paraprofessionals,866682
893,K062,2021,Teacher,7609451
894,K062,2022,Leadership,675579
895,K062,2022,Paraprofessionals,683181
896,K062,2022,Teacher,7467763
897,K062,2023,Leadership,744385
898,K062,2023,Paraprofessionals,661170
899,K062,2023,Teacher,6855399
900,K065,2018,Leadership,273882
901,K065,2018,Paraprofessionals,39317
902,K065,2018,Teacher,3026763
903,K065,2019,Leadership,293781
904,K065,2019,Paraprofessionals,40781
905,K065,2019,Teacher,2907837
906,K065,2020,Leadership,419801
907,K065,2020,Paraprofessionals,103683
908,K065,2020,Teacher,3008090
909,K065,2021,Leadership,468442
910,K065,2021,Paraprofessionals,153308
911,K065,2021,Teacher,3205130
912,K065,2022,Leadership,495162
913,K065,2022,Paraprofessionals,245473
914,K065,2022,Teacher,3318373
915,K065,2023,Leadership,493721
916,K065,2023,Paraprofessionals,159198
917,K065,2023,Teacher,3404667
918,K066,2018,Leadership,420834
919,K066,2018,Paraprofessionals,486588
920,K066,2018,Teacher,4311817
921,K066,2019,Leadership,444870
922,K066,2019,Paraprofessionals,539536
923,K066,2019,Teacher,4705853
924,K066,2020,Leadership,409523
925,K066,2020,Paraprofessionals,662156
926,K066,2020,Teacher,4688992
927,K066,2021,Leadership,464240
928,K066,2021,Paraprofessionals,679048
929,K066,2021,Teacher,4746167
930,K066,2022,Leadership,489987
931,K066,2022,Paraprofessionals,637303
932,K066,2022,Teacher,4585703
933,K066,2023,Leadership,497174
934,K066,2023,Paraprofessionals,732641
935,K066,2023,Teacher,4433283
936,K067,2018,Leadership,138296
937,K067,2018,Paraprofessionals,303380
938,K067,2018,Teacher,1722310
939,K067,2019,Leadership,146554
940,K067,2019,Paraprofessionals,263840
941,K067,2019,Teacher,1582536
942,K067,2020,Leadership,148630
943,K067,2020,Paraprofessionals,238190
944,K067,2020,Teacher,1792691
945,K067,2021,Leadership,166555
946,K067,2021,Paraprofessionals,280268
947,K067,2021,Teacher,1828802
948,K067,2022,Leadership,255740
949,K067,2022,Paraprofessionals,198717
950,K067,2022,Teacher,1923703
951,K067,2023,Leadership,271238
952,K067,2023,Paraprofessionals,206663
953,K067,2023,Teacher,1882992
954,K068,2018,Leadership,266142
955,K068,2018,Paraprofessionals,370502
956,K068,2018,Teacher,2428598
957,K068,2019,Leadership,157342
958,K068,2019,Paraprofessionals,349981
959,K068,2019,Teacher,2342376
960,K068,2020,Leadership,161560
961,K068,2020,Paraprofessionals,377267
962,K068,2020,Teacher,2437650
963,K068,2021,Leadership,171980
964,K068,2021,Paraprofessionals,288854
965,K068,2021,Teacher,2569751
966,K068,2022,Leadership,289865
967,K068,2022,Paraprofessionals,310472
968,K068,2022,Teacher,2738737
969,K068,2023,Leadership,312349
970,K068,2023,Paraprofessionals,173696
971,K068,2023,Teacher,2383259
972,K069,2018,Leadership,381120
973,K069,2018,Paraprofessionals,435613
974,K069,2018,Teacher,4550738
975,K069,2019,Leadership,408337
976,K069,2019,Paraprofessionals,391747
977,K069,2019,Teacher,4592168
978,K069,2020,Leadership,412313
979,K069,2020,Paraprofessionals,448474
980,K069,2020,Teacher,4885804
981,K069,2021,Leadership,445334
982,K069,2021,Paraprofessionals,436774
983,K069,2021,Teacher,5176773
984,K069,2022,Leadership,428190
985,K069,2022,Paraprofessionals,536055
986,K069,2022,Teacher,4930813
987,K069,2023,Leadership,425053
988,K069,2023,Paraprofessionals,561111
989,K069,2023,Teacher,5038942
990,K071,2018,Leadership,406036
991,K071,2018,Paraprofessionals,775975
992,K071,2018,Teacher,3644894
993,K071,2019,Leadership,402268
994,K071,2019,Paraprofessionals,791538
995,K071,2019,Teacher,2704196
996,K071,2020,Leadership,463808
997,K071,2020,Paraprofessionals,745843
998,K071,2020,Teacher,2196500
999,K071,2021,Leadership,444267
1000,K071,2021,Paraprofessionals,725484
1001,K071,2021,Teacher,2316814
1002,K071,2022,Leadership,481232
1003,K071,2022,Paraprofessionals,565064
1004,K071,2022,Teacher,2338441
1005,K071,2023,Leadership,595490
1006,K071,2023,Paraprofessionals,444172
1007,K071,2023,Teacher,2071298
1008,K075,2018,Leadership,286005
1009,K075,2018,Paraprofessionals,464903
1010,K075,2018,Teacher,2941434
1011,K075,2019,Leadership,302446
1012,K075,2019,Paraprofessionals,335598
1013,K075,2019,Teacher,2722321
1014,K075,2020,Leadership,307741
1015,K075,2020,Paraprofessionals,368732
1016,K075,2020,Teacher,2841973
1017,K075,2021,Leadership,321488
1018,K075,2021,Paraprofessionals,342747
1019,K075,2021,Teacher,2639385
1020,K075,2022,Leadership,242346
1021,K075,2022,Paraprofessionals,297891
1022,K075,2022,Teacher,3145287
1023,K075,2023,Leadership,52500
1024,K075,2023,Paraprofessionals,314778
1025,K075,2023,Teacher,2962079
1026,K077,2018,Leadership,563870
1027,K077,2018,Paraprofessionals,2897487
1028,K077,2018,Teacher,1761477
